Date,symbol,sector_group,adj_close,close,high,low,open,volume,dividends,stock_splits
2026-04-30,CRM,technology,176.07554626464844,176.52999877929688,178.69000244140625,173.0,178.3000030517578,14408300,0.0,0.0
2026-05-01,CRM,technology,183.3468017578125,183.82000732421875,186.0399932861328,178.75,182.19000244140625,12324400,0.0,0.0
2026-05-04,CRM,technology,185.00250244140625,185.47999572753906,190.30999755859375,183.97000122070312,184.24000549316406,8444700,0.0,0.0
2026-05-05,CRM,technology,186.50863647460938,186.99000549316406,187.38999938964844,181.10000610351562,185.5500030517578,9740800,0.0,0.0
2026-05-06,CRM,technology,180.7235565185547,181.19000244140625,187.10000610351562,179.5800018310547,185.52000427246094,11303400,0.0,0.0
2026-05-07,CRM,technology,185.86029052734375,186.33999633789062,188.5800018310547,184.0,184.60000610351562,13955100,0.0,0.0
2026-05-08,CRM,technology,181.35194396972656,181.82000732421875,181.8699951171875,176.8800048828125,179.67999267578125,15123900,0.0,0.0
2026-05-11,CRM,technology,177.0330810546875,177.49000549316406,182.5,176.30999755859375,179.91000366210938,11145000,0.0,0.0
2026-05-12,CRM,technology,170.86898803710938,171.30999755859375,177.5800018310547,170.5800018310547,177.5800018310547,10214000,0.0,0.0
2026-05-13,CRM,technology,165.41307067871094,165.83999633789062,169.77999877929688,164.75,169.77999877929688,11951900,0.0,0.0
2026-05-14,CRM,technology,167.14859008789062,167.5800018310547,169.35000610351562,164.3300018310547,166.0,9749400,0.0,0.0
2026-05-15,CRM,technology,173.06332397460938,173.50999450683594,175.97000122070312,169.0,169.25,13883400,0.0,0.0
2026-05-18,CRM,technology,179.01795959472656,179.47999572753906,180.77999877929688,171.8000030517578,172.88999938964844,13671200,0.0,0.0
2026-05-19,CRM,technology,178.95811462402344,179.4199981689453,187.44000244140625,178.80999755859375,185.0,17510800,0.0,0.0
2026-05-20,CRM,technology,179.63636779785156,180.10000610351562,180.30999755859375,173.33999633789062,176.0399932861328,13025300,0.0,0.0
2026-05-21,CRM,technology,175.8561248779297,176.30999755859375,177.33999633789062,171.99000549316406,175.3800048828125,10949100,0.0,0.0
2026-05-22,CRM,technology,179.6064453125,180.07000732421875,183.35000610351562,177.67999267578125,179.83999633789062,10176700,0.0,0.0
2026-05-26,CRM,technology,178.61898803710938,179.0800018310547,182.36000061035156,177.67999267578125,178.42999267578125,13617200,0.0,0.0
2026-05-27,CRM,technology,177.0530242919922,177.50999450683594,183.9199981689453,176.88999938964844,178.0,18524900,0.0,0.0
2026-05-28,CRM,technology,175.7164764404297,176.1699981689453,182.47999572753906,171.64999389648438,178.42999267578125,22559400,0.0,0.0
2026-05-29,CRM,technology,190.60804748535156,191.10000610351562,194.13999938964844,180.02000427246094,180.24000549316406,33998900,0.0,0.0
2026-06-01,CRM,technology,209.0604248046875,209.60000610351562,211.33999633789062,198.2100067138672,198.75,27594800,0.0,0.0
2026-06-02,CRM,technology,200.32296752929688,200.83999633789062,204.38999938964844,195.75999450683594,201.02000427246094,19216600,0.0,0.0
2026-06-03,CRM,technology,190.1193084716797,190.61000061035156,197.67999267578125,189.72999572753906,197.27000427246094,14154400,0.0,0.0
2026-06-04,CRM,technology,188.26409912109375,188.75,198.08999633789062,186.11000061035156,197.80999755859375,14453600,0.0,0.0
2026-06-05,CRM,technology,185.1820526123047,185.66000366210938,192.50999450683594,184.8300018310547,189.8000030517578,13183900,0.0,0.0
2026-06-08,CRM,technology,182.08006286621094,182.5500030517578,185.02000427246094,181.7100067138672,183.91000366210938,11177800,0.0,0.0
2026-06-09,CRM,technology,174.8986053466797,175.35000610351562,182.4600067138672,171.55999755859375,179.5,15427800,0.0,0.0
2026-06-10,CRM,technology,170.47999572753906,170.9199981689453,175.52999877929688,170.02999877929688,170.60000610351562,10820500,0.0,0.0
2026-06-11,CRM,technology,166.4499969482422,166.4499969482422,168.97999572753906,163.30999755859375,168.27000427246094,16666000,0.44,0.0
2026-06-12,CRM,technology,165.88999938964844,165.88999938964844,166.5399932861328,161.39999389648438,164.74000549316406,13589400,0.0,0.0
2026-06-15,CRM,technology,164.5500030517578,164.5500030517578,169.9499969482422,164.1699981689453,166.02999877929688,13541800,0.0,0.0
2026-06-16,CRM,technology,161.7100067138672,161.7100067138672,166.3000030517578,160.5,164.05999755859375,16385300,0.0,0.0
2026-06-17,CRM,technology,155.02000427246094,155.02000427246094,161.42999267578125,154.22999572753906,160.25,19986200,0.0,0.0
2026-06-18,CRM,technology,151.77999877929688,151.77999877929688,154.47000122070312,149.8000030517578,152.72999572753906,57940800,0.0,0.0
